CDRenewal,CDNumber,MaturingTerm,MaturingTermGrouping,MaturingBalance,TimeRenewed,CDAge,BA_STATE,CustomerTenure,LifeStageGroupCat,LifeStageGroupSubcat,PsycleCodeDescrip,TRAN_COUNT,TRAN_BALANCE,AdditCDCount,LOAN_COUNT,LOAN_BALANCE,POB_INT,MB_INT,IVR_INT,FF,CDAdvertisingSpend,BankAdvertisingSpend,RateSpread
0,MOCKACCT000000000151,1,<= 6 months,1500,159,13,TX,18,Younger Years,Y3 Fiscal Fledglings,Counting Coins,2,24667.65,0,0,0,1,0,1,0.66,0,34836.165,0.197666667
0,MOCKACCT000000000152,18,16-24 months,129590.12,0,1,TX,3,Mature Years,M1 Financial Elite,The Wealth Market,0,0,0,0,0,0,0,0,0.66,0,34836.165,1.3955
0,MOCKACCT000000000153,10,7-15 months,252348.61,0,0,FL,2,Unassigned,Unassigned,Unassigned,0,0,5,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
0,MOCKACCT000000000154,10,7-15 months,252348.61,0,0,FL,2,Unassigned,Unassigned,Unassigned,0,0,5,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
0,MOCKACCT000000000155,10,7-15 months,252348.61,0,0,FL,2,Unassigned,Unassigned,Unassigned,0,0,5,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
0,MOCKACCT000000000156,10,7-15 months,252348.61,0,0,FL,2,Unassigned,Unassigned,Unassigned,0,0,5,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
0,MOCKACCT000000000157,10,7-15 months,94883.08,0,0,FL,2,Unassigned,Unassigned,Unassigned,0,0,5,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000158,1,<= 6 months,15000,175,14,FL,14,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,1,20713.86,0,0,0,1,0,1,0.66,0,52097.773,0.1965
1,MOCKACCT000000000159,7,7-15 months,1116.47,17,10,FL,10,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,0,0,0,0,0,0,0,1,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000160,10,7-15 months,10101.29,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,2613.15,0,0,0,1,0,0,0.66,4976.595,34836.165,1.29208
1,MOCKACCT000000000161,18,16-24 months,101778.76,0,1,TX,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,0,0,0,0.66,0,34836.165,1.3955
1,MOCKACCT000000000162,10,7-15 months,75704.53,0,0,FL,0,Family Life,F1 Flourishing Families,Big Spenders,0,0,0,0,0,1,0,0,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000163,18,16-24 months,10178.31,0,1,FL,4,Mature Years,M4 Midscale Matures,Annuity Street,1,185995.28,0,0,0,1,0,0,0.66,0,52097.773,1.4921
1,MOCKACCT000000000164,10,7-15 months,310888.73,0,0,FL,0,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,50,0,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000165,10,7-15 months,50468.95,0,0,FL,9,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,5865.23,0,0,0,1,0,0,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000166,10,7-15 months,56166.14,0,0,FL,2,Family Life,F3 Mass Middle Class,Starter Homes,1,27032.83,3,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000167,10,7-15 months,312907.49,0,0,FL,1,Mature Years,M1 Financial Elite,Business Class,0,0,1,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000168,18,16-24 months,100008.22,0,1,TX,1,Mature Years,M1 Financial Elite,Golden Agers,1,25023.51,3,0,0,0,0,0,0.66,0,34836.165,1.3955
1,MOCKACCT000000000169,18,16-24 months,258099.57,0,1,FL,1,Unassigned,Unassigned,Unassigned,0,0,0,0,0,1,0,0,0.66,0,52097.773,1.4921
1,MOCKACCT000000000170,18,16-24 months,10177.88,0,1,FL,4,Mature Years,M5 Retirement Blues,Superstore Shoppers,1,21000,5,0,0,0,0,0,0.66,0,52097.773,1.4921
1,MOCKACCT000000000171,18,16-24 months,101778.76,0,1,FL,1,Unassigned,Unassigned,Unassigned,0,0,1,0,0,0,0,0,0.66,0,52097.773,1.4921
1,MOCKACCT000000000172,10,7-15 months,71056.94,0,0,FL,0,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,3,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000173,10,7-15 months,122826.5,0,0,TX,2,Mature Years,M1 Financial Elite,Power Couples,1,229555.8,0,0,0,1,0,0,0.66,4976.595,34836.165,1.29208
1,MOCKACCT000000000174,10,7-15 months,50471.59,0,0,FL,0,Family Life,F2 Upscale Earners,Value Seekers,0,0,0,0,0,0,0,0,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000175,14,7-15 months,5000,17,21,FL,22,Younger Years,Y1 Upwardly Mobile,"Work Hard, Play Hard",1,11586.92,0,0,0,1,0,1,0.66,7442.539,52097.773,1.19168
1,MOCKACCT000000000176,18,16-24 months,124269.4,0,1,FL,1,Mature Years,M1 Financial Elite,The Wealth Market,1,375888.79,0,0,0,0,0,1,0.66,0,52097.773,1.4921
1,MOCKACCT000000000177,18,16-24 months,101783.09,1,1,FL,1,Younger Years,Y2 Metro Mainstream,Daily Grinders,1,1003895.69,0,0,0,0,0,0,0.66,0,52097.773,1.4921
1,MOCKACCT000000000178,18,16-24 months,101778.76,0,1,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,1,0,0,0,0,0,0.66,0,52097.773,1.4921
1,MOCKACCT000000000179,18,16-24 months,25445.77,0,1,FL,4,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,3,0,0,0,0,0,0.66,0,52097.773,1.4921
1,MOCKACCT000000000180,10,7-15 months,10195.43,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,8,0,0,0,0,0,0.66,4976.595,34836.165,1.29208
0,MOCKACCT000000000181,18,16-24 months,27724.02,0,1,FL,1,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,0,0,0,0,0,0,0.66,0,57862.623,1.4906
0,MOCKACCT000000000182,18,16-24 months,254446.89,0,1,FL,4,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,1,0,0,0,0,0,0.66,0,57862.623,1.4906
1,MOCKACCT000000000183,1,<= 6 months,3040.6,131,11,FL,11,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,0.66,0,57862.623,0.1965
1,MOCKACCT000000000184,1,<= 6 months,105295.75,107,9,FL,24,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,477.22,4,0,0,0,0,0,0.66,0,57862.623,0.1965
1,MOCKACCT000000000185,1,<= 6 months,101791.73,107,9,FL,24,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,477.22,4,0,0,0,0,0,0.66,0,57862.623,0.1965
1,MOCKACCT000000000186,1,<= 6 months,105295.59,107,9,FL,24,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,477.22,4,0,0,0,0,0,0.66,0,57862.623,0.1965
1,MOCKACCT000000000187,10,7-15 months,500000,0,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,0.66,6462.5145,45237.6015,1.29208
1,MOCKACCT000000000188,10,7-15 months,48108.7,0,0,TX,0,Family Life,F1 Flourishing Families,School Daze,1,238504.59,0,0,0,0,0,1,0.66,6462.5145,45237.6015,1.29208
1,MOCKACCT000000000189,10,7-15 months,40000.02,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,6,0,0,0,0,0,0.66,8266.089,57862.623,1.34128
1,MOCKACCT000000000190,18,16-24 months,231420.96,0,1,FL,4,Mature Years,M4 Midscale Matures,Annuity Street,0,0,0,0,0,0,0,0,0.66,0,57862.623,1.4906
1,MOCKACCT000000000191,10,7-15 months,100943.25,0,0,FL,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,3,0,0,0,0,0,0.66,8266.089,57862.623,1.34128
1,MOCKACCT000000000192,10,7-15 months,75703.42,0,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,0.66,6462.5145,45237.6015,1.29208
1,MOCKACCT000000000193,10,7-15 months,10094.32,0,0,FL,4,Mature Years,M1 Financial Elite,Power Couples,1,320741.93,2,0,0,1,0,0,0.66,8266.089,57862.623,1.34128
1,MOCKACCT000000000194,10,7-15 months,100937.96,0,0,FL,1,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,0.66,8266.089,57862.623,1.34128
1,MOCKACCT000000000195,10,7-15 months,25234.49,0,0,FL,1,Mature Years,M1 Financial Elite,Business Class,1,3500.46,1,0,0,0,0,0,0.66,8266.089,57862.623,1.34128
1,MOCKACCT000000000196,18,16-24 months,20627.89,0,1,FL,22,Younger Years,Y1 Upwardly Mobile,Fiscal Rookies,1,1117.49,0,0,0,1,0,1,0.66,0,57862.623,1.4906
1,MOCKACCT000000000197,10,7-15 months,75703.49,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Booming Nests,2,3082.7,0,0,0,0,0,1,0.66,8266.089,57862.623,1.34128
0,MOCKACCT000000000198,10,7-15 months,10194.93,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,4,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
0,MOCKACCT000000000199,10,7-15 months,25491.34,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
0,MOCKACCT000000000200,10,7-15 months,10093.8,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,9,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
0,MOCKACCT000000000201,10,7-15 months,252345.17,0,0,FL,0,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,0,0,0,0,0,0,0,0,0.66,10439.17862,73074.25034,1.34118
1,MOCKACCT000000000202,1,<= 6 months,98600,85,7,TX,6,Younger Years,Y3 Fiscal Fledglings,Frugal Fledglings,1,5106.22,0,0,0,0,0,0,0.66,0,40073.28416,0.197666667
1,MOCKACCT000000000203,1,<= 6 months,55872.98,105,8,FL,24,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,477.22,4,0,0,0,0,0,0.66,0,73074.25034,0.1965
1,MOCKACCT000000000204,10,7-15 months,126172.54,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,0,0,1,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000205,10,7-15 months,144764.16,0,0,TX,0,Family Life,F4 Working-Class USA,Off-the-Grid Grays,0,0,0,0,0,1,0,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000206,10,7-15 months,144764.15,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,1,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000207,10,7-15 months,100920.89,0,0,TX,0,Mature Years,M5 Retirement Blues,Penny Pinchers,0,0,1,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000208,10,7-15 months,10094.34,0,0,FL,0,Unassigned,Unassigned,Unassigned,0,0,1,0,0,0,0,0,0.66,10439.17862,73074.25034,1.34118
1,MOCKACCT000000000209,10,7-15 months,100938.07,0,0,TX,2,Mature Years,M2 Wealthy Achievers,Leasing Luxury,2,137900.53,0,0,0,1,1,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000210,10,7-15 months,28262.19,0,0,TX,0,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,1,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000211,10,7-15 months,112417.28,0,0,TX,0,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,2704.43,0,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000212,10,7-15 months,30281.54,1,0,FL,1,Family Life,F2 Upscale Earners,Value Seekers,0,0,4,0,0,0,0,0,0.66,10439.17862,73074.25034,1.34118
1,MOCKACCT000000000213,10,7-15 months,10093.8,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Leisure Land,1,3820.33,1,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000214,10,7-15 months,100938.02,0,0,TX,0,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000215,10,7-15 months,211679.69,1,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,1,105619.91,0,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000216,10,7-15 months,105172.19,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,0,0,0,0,0,0,0.66,5724.75488,40073.28416,1.29208
1,MOCKACCT000000000217,13,7-15 months,33380.01,9,10,FL,10,Mature Years,M4 Midscale Matures,Annuity Street,0,0,0,0,0,0,0,0,0.66,10439.17862,73074.25034,1.34118
0,MOCKACCT000000000218,9,7-15 months,504735.27,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,913716.29,0,0,0,0,0,0,0.65,8852.068355,61964.47849,1.34118
0,MOCKACCT000000000219,18,16-24 months,76441.28,0,1,TX,1,Family Life,F1 Flourishing Families,Big Spenders,0,0,1,0,0,0,0,0,0.65,0,16543.4724,1.3955
0,MOCKACCT000000000220,10,7-15 months,10094.16,0,0,TX,0,Family Life,F1 Flourishing Families,Big Spenders,1,363.93,0,0,0,0,0,1,0.65,2363.3532,16543.4724,1.29208
0,MOCKACCT000000000221,18,16-24 months,49508.24,0,1,FL,1,Mature Years,M5 Retirement Blues,Fixed Finances,0,0,2,0,0,0,0,0,0.65,0,61964.47849,1.4906
0,MOCKACCT000000000222,10,7-15 months,35541.57,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
0,MOCKACCT000000000223,10,7-15 months,10094.16,0,0,TX,0,Family Life,F1 Flourishing Families,School Daze,1,2500.22,0,0,0,1,1,0,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000224,1,<= 6 months,5294.83,174,14,FL,14,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,0,0,0,0,0,0,0,0,0.65,0,61964.47849,0.1965
0,MOCKACCT000000000225,3,<= 6 months,22022.54,97,16,TX,17,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,3554.8,0,0,0,1,0,1,0.65,0,16543.4724,0.197666667
1,MOCKACCT000000000226,2,<= 6 months,14559.52,81,13,FL,13,Unassigned,Unassigned,Unassigned,0,0,0,0,0,1,0,1,0.65,0,61964.47849,0.1965
1,MOCKACCT000000000227,3,<= 6 months,2106.87,76,18,FL,20,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,0,0,0,0,0,0,0.65,0,61964.47849,0.1965
1,MOCKACCT000000000228,6,<= 6 months,107938.63,20,10,FL,10,Family Life,F2 Upscale Earners,Value Seekers,0,0,0,0,0,0,0,0,0.65,0,61964.47849,0.1965
0,MOCKACCT000000000229,60,25+ months,345923.36,2,8,FL,9,Unassigned,Unassigned,Unassigned,1,388159.93,1,0,0,0,0,0,0.65,8852.068355,61964.47849,2.184058
1,MOCKACCT000000000230,6,<= 6 months,30000,30,15,TX,18,Younger Years,Y1 Upwardly Mobile,New Money,1,10307.55,0,0,0,0,0,0,0.65,0,16543.4724,0.197666667
0,MOCKACCT000000000231,12,7-15 months,5003.17,0,0,FL,15,Family Life,F1 Flourishing Families,Leveraged Life,1,223.96,0,0,0,0,0,0,0.65,8852.068355,61964.47849,1.34118
0,MOCKACCT000000000232,24,16-24 months,200000,0,1,TX,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,2,28482.4,1,0,0,1,0,0,0.65,0,16543.4724,1.3955
0,MOCKACCT000000000233,10,7-15 months,1.73,1,0,TX,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,3,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
0,MOCKACCT000000000234,10,7-15 months,0,1,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,1,0,0,0.65,2363.3532,16543.4724,1.29208
0,MOCKACCT000000000235,10,7-15 months,10171.23,1,0,TX,0,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
0,MOCKACCT000000000236,24,16-24 months,90000,0,1,TX,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,2,28482.4,1,0,0,1,0,0,0.65,0,16543.4724,1.3955
0,MOCKACCT000000000237,10,7-15 months,404177.31,1,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
0,MOCKACCT000000000238,10,7-15 months,90943.66,1,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
0,MOCKACCT000000000239,10,7-15 months,14453.72,1,0,TX,0,Mature Years,M2 Wealthy Achievers,Capital Accumulators,1,2467.08,2,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000240,10,7-15 months,20187.62,0,0,TX,0,Family Life,F1 Flourishing Families,Big Spenders,0,0,0,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000241,10,7-15 months,100937.01,0,0,TX,0,Mature Years,M1 Financial Elite,Golden Agers,1,2066,2,0,0,1,0,0,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000242,10,7-15 months,60230.94,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,2,0,0,0,0,1,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000243,10,7-15 months,11103.19,0,0,TX,0,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,2,355.56,1,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000244,10,7-15 months,100937.79,0,0,FL,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,134852.04,0,0,0,0,0,0,0.65,8852.068355,61964.47849,1.34118
1,MOCKACCT000000000245,10,7-15 months,255462.4,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,2,0,0,0,0,1,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000246,10,7-15 months,22978.56,0,0,FL,1,Mature Years,M1 Financial Elite,Business Class,0,0,2,0,0,0,0,0,0.65,8852.068355,61964.47849,1.34118
1,MOCKACCT000000000247,10,7-15 months,10094.16,0,0,TX,3,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",1,10004.99,0,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000248,10,7-15 months,25380.88,0,0,FL,4,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,0.65,8852.068355,61964.47849,1.34118
1,MOCKACCT000000000249,10,7-15 months,70658.24,0,0,FL,0,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,0,0,0,0,0,0,0,0,0.65,8852.068355,61964.47849,1.34118
1,MOCKACCT000000000250,18,16-24 months,25991.72,0,1,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,9,0,0,0,0,0,0.65,0,61964.47849,1.4906
1,MOCKACCT000000000251,10,7-15 months,15141.28,0,0,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,56498.12,9,0,0,1,0,0,0.65,8852.068355,61964.47849,1.34118
1,MOCKACCT000000000252,10,7-15 months,111031.91,0,0,FL,0,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,1,150716.25,2,0,0,0,0,1,0.65,8852.068355,61964.47849,1.34118
1,MOCKACCT000000000253,10,7-15 months,123474.71,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000254,18,16-24 months,67299.86,0,1,FL,2,Unassigned,Unassigned,Unassigned,0,0,3,0,0,0,0,0,0.65,0,61964.47849,1.4906
1,MOCKACCT000000000255,10,7-15 months,30283.64,0,0,FL,7,Unassigned,Unassigned,Unassigned,1,115982.63,1,0,0,0,0,0,0.65,8852.068355,61964.47849,1.34118
1,MOCKACCT000000000256,10,7-15 months,28257.87,0,0,TX,14,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,19833.13,3,0,0,1,0,0,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000257,10,7-15 months,101814,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,105619.84,2,0,0,0,0,0,0.65,8852.068355,61964.47849,1.34118
1,MOCKACCT000000000258,10,7-15 months,121129.88,0,0,TX,1,Unassigned,Unassigned,Unassigned,0,0,1,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
1,MOCKACCT000000000259,10,7-15 months,100954.79,0,0,TX,0,Mature Years,M1 Financial Elite,Golden Agers,0,0,1,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
0,MOCKACCT000000000260,60,25+ months,20561.38,0,2,FL,5,Mature Years,M3 Upscale Empty Nests,Booming Nests,2,7342.98,0,0,0,0,0,0,0.65,8852.068355,61964.47849,2.184058
1,MOCKACCT000000000261,36,25+ months,20000,3,12,FL,0,Younger Years,Y1 Upwardly Mobile,New Money,1,76181.85,4,0,0,1,0,0,0.65,8852.068355,61964.47849,2.184058
1,MOCKACCT000000000262,10,7-15 months,10094.61,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,20,0,0,0,0,0,0.65,2363.3532,16543.4724,1.29208
0,MOCKACCT000000000263,10,7-15 months,60000,0,0,TX,2,Unassigned,Unassigned,Unassigned,1,8805.77,0,0,0,0,0,0,0.66,5861.993605,41033.95524,1.34208
0,MOCKACCT000000000264,10,7-15 months,25235.4,0,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,1,2500.24,0,0,0,0,0,0,0.66,5861.993605,41033.95524,1.34208
0,MOCKACCT000000000265,10,7-15 months,151412.43,0,0,TX,0,Mature Years,M2 Wealthy Achievers,Savvy Savers,1,450424.48,4,0,0,1,0,0,0.66,5861.993605,41033.95524,1.34208
0,MOCKACCT000000000266,10,7-15 months,100941.63,0,0,TX,1,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,7,0,0,0,0,0,0.66,5861.993605,41033.95524,1.34208
0,MOCKACCT000000000267,12,7-15 months,10000,7,7,FL,18,Unassigned,Unassigned,Unassigned,1,16151.53,0,0,0,1,0,1,0.66,10239.30304,71675.12128,1.34118
0,MOCKACCT000000000268,10,7-15 months,105988.72,0,0,FL,4,Mature Years,M1 Financial Elite,Golden Agers,1,90680.98,1,0,0,1,1,1,0.66,10239.30304,71675.12128,1.34118
0,MOCKACCT000000000269,10,7-15 months,318975.62,0,0,FL,0,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,1,150716.25,2,0,0,0,0,1,0.66,10239.30304,71675.12128,1.34118
1,MOCKACCT000000000270,1,<= 6 months,15000,176,14,FL,14,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,1,20642.97,0,0,0,1,0,1,0.66,0,71675.12128,0.1965
1,MOCKACCT000000000271,3,<= 6 months,150332.64,9,2,FL,10,Mature Years,M1 Financial Elite,Business Class,1,25275.53,1,0,0,0,0,0,0.66,0,71675.12128,0.1965
1,MOCKACCT000000000272,6,<= 6 months,100327.44,4,2,FL,10,Mature Years,M1 Financial Elite,Business Class,1,25275.53,1,0,0,0,0,0,0.66,0,71675.12128,0.1965
1,MOCKACCT000000000273,10,7-15 months,10099.21,0,0,TX,1,Unassigned,Unassigned,Unassigned,1,46.25,2,0,0,1,0,0,0.66,5861.993605,41033.95524,1.34208
1,MOCKACCT000000000274,10,7-15 months,10105.05,0,0,FL,0,Unassigned,Unassigned,Unassigned,0,0,1,0,0,0,0,0,0.66,10239.30304,71675.12128,1.34118
1,MOCKACCT000000000275,10,7-15 months,10105.05,1,0,FL,0,Unassigned,Unassigned,Unassigned,0,0,1,0,0,0,0,0,0.66,10239.30304,71675.12128,1.34118
1,MOCKACCT000000000276,10,7-15 months,89838.05,0,0,TX,0,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,1,355.75,1,0,0,0,0,0,0.66,5861.993605,41033.95524,1.34208
1,MOCKACCT000000000277,10,7-15 months,75706.23,0,0,FL,9,Mature Years,M2 Wealthy Achievers,Capital Accumulators,0,0,0,0,0,1,0,0,0.66,10239.30304,71675.12128,1.34118
1,MOCKACCT000000000278,10,7-15 months,91237.81,0,0,FL,4,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",1,172153.91,2,0,0,0,0,0,0.66,10239.30304,71675.12128,1.34118
1,MOCKACCT000000000279,12,7-15 months,13339.51,16,17,FL,17,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,1,1270.63,2,0,0,0,0,0,0.66,10239.30304,71675.12128,1.34118
1,MOCKACCT000000000280,18,16-24 months,203843.41,0,1,TX,1,Family Life,F4 Working-Class USA,City Strivers,1,279651.42,1,0,0,0,0,0,0.66,0,41033.95524,1.3955
0,MOCKACCT000000000281,18,16-24 months,30576.51,0,1,TX,1,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,0.66,0,47798.18316,1.3955
0,MOCKACCT000000000282,18,16-24 months,15500,0,1,FL,2,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,1,36.22,0,1,4553.8,1,1,1,0.66,0,56934.97628,1.4906
0,MOCKACCT000000000283,10,7-15 months,201444.32,0,0,FL,0,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,0.66,8133.56804,56934.97628,1.33958
0,MOCKACCT000000000284,18,16-24 months,10192.17,0,1,TX,1,Unassigned,Unassigned,Unassigned,0,0,2,0,0,0,0,0,0.66,0,47798.18316,1.3955
0,MOCKACCT000000000285,10,7-15 months,10094.17,0,0,TX,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,100089.23,2,0,0,0,0,0,0.66,6828.31188,47798.18316,1.34208
0,MOCKACCT000000000286,10,7-15 months,252365.69,0,0,FL,0,Unassigned,Unassigned,Unassigned,1,624497.55,0,0,0,1,1,0,0.66,8133.56804,56934.97628,1.33958
0,MOCKACCT000000000287,6,<= 6 months,79983.26,33,16,FL,16,Younger Years,Y1 Upwardly Mobile,New Money,0,0,0,0,0,0,0,1,0.66,0,56934.97628,0.1965
1,MOCKACCT000000000288,1,<= 6 months,3040.73,132,11,FL,12,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,0.66,0,56934.97628,0.1965
1,MOCKACCT000000000289,1,<= 6 months,101792.6,108,9,FL,24,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,477.8,4,0,0,0,0,0,0.66,0,56934.97628,0.1965
1,MOCKACCT000000000290,1,<= 6 months,105296.48,108,9,FL,24,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,477.8,4,0,0,0,0,0,0.66,0,56934.97628,0.1965
1,MOCKACCT000000000291,1,<= 6 months,105296.65,108,9,FL,24,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,477.8,4,0,0,0,0,0,0.66,0,56934.97628,0.1965
